"dbpedia_1005","Kaggle_4324816","0.0","0.0","0.3960597826086957","Coca-Cola Bottling Co. Consolidated","pepsi-cola bottling company of new haven"
"dbpedia_4027","Kaggle_3793211","0.0","0.0","0.39097363083164294","Storage Technology Corporation","custom environmental technology"
"dbpedia_4027","Kaggle_3831250","0.0","0.0","0.37690631808278874","Storage Technology Corporation","sat - advanced system technology"
"dbpedia_4027","Kaggle_3981638","0.0","0.5277777777777778","0.0","Storage Technology Corporation","adhesives technology corporation"
"dbpedia_4027","Kaggle_4056672","0.0","0.0","0.3747747747747748","Storage Technology Corporation","hst s.r.l. handling system technology"
"dbpedia_4027","Kaggle_4263240","0.0","0.0","0.5280748663101604","Storage Technology Corporation","bundle technology"
"dbpedia_4027","Kaggle_4289840","0.0","0.2127659574468085","0.0","Storage Technology Corporation","citizens national mortgage corporation"
"dbpedia_4027","Kaggle_4545183","0.0","0.0","0.6469230769230769","Storage Technology Corporation","storage technology solutions"
"dbpedia_4027","Kaggle_4545900","0.0","0.0","0.545751633986928","Storage Technology Corporation","p1a technology ltd"
"dbpedia_4027","Kaggle_4652308","0.0","0.0","0.3699507389162561","Storage Technology Corporation","ats accurate technology services, inc"
"dbpedia_4027","Kaggle_4801981","0.0","0.0","0.53475935828877","Storage Technology Corporation","intra technology"
"dbpedia_4027","Kaggle_4904136","0.0","0.0","0.578005115089514","Storage Technology Corporation","sunrise technology, inc."
"dbpedia_4027","Kaggle_4951877","0.0","0.0","0.3588516746411483","Storage Technology Corporation","idaho center for assistive technology"
"dbpedia_4027","Kaggle_5056564","0.0","0.0","0.47889610389610393","Storage Technology Corporation","autorotation technology ltd"
"dbpedia_4027","Kaggle_5060585","0.0","0.0","0.38095238095238093","Storage Technology Corporation","brando technology co.,ltd"
"dbpedia_4027","Kaggle_5084474","0.0","0.0","0.35038363171355497","Storage Technology Corporation","ip technology ltda."
"dbpedia_4029","Kaggle_3496555","0.3125","0.3125","0.4254807692307692","Strata (company)","ceb company"
"dbpedia_4029","Kaggle_3643364","0.0","0.0","0.36363636363636365","Strata (company)","graneli & company ab"
"dbpedia_4029","Kaggle_3718016","0.0","0.0","0.43222506393861887","Strata (company)","ugi storage company"
"dbpedia_4029","Kaggle_3724729","0.0","0.0","0.49579831932773105","Strata (company)","itrac - international trade company"
"dbpedia_4029","Kaggle_4624055","0.0","0.0","0.3570402298850575","Strata (company)","the coastal real estate company"
"dbpedia_4029","Kaggle_5031642","0.0","0.0","0.36531986531986527","Strata (company)","brewster theater company inc"
"dbpedia_4029","Kaggle_5229943","0.0","0.0","0.40972222222222227","Strata (company)","western tool company"
"dbpedia_4034","Kaggle_3472730","0.6333333333333333","0.0","0.6392473118279569","Stream Global Services","stream international global services philippines, inc."
"dbpedia_4034","Kaggle_3496476","0.0","0.0","0.5358695652173913","Stream Global Services","global services s.r.l."
"dbpedia_4034","Kaggle_3515406","0.0","0.0","0.3749128919860627","Stream Global Services","flextronics global services manchester ltd."
"dbpedia_4034","Kaggle_3536372","0.0","0.0","0.5265700483091788","Stream Global Services","linkzone? global services"
"dbpedia_4034","Kaggle_3681415","0.0","0.0","0.3551282051282051","Stream Global Services","canadian nuclear global services inc. (cng nuclear)"
"dbpedia_4034","Kaggle_3711508","0.0","0.0","0.3572222222222222","Stream Global Services","industrial machine services inc"
"dbpedia_4034","Kaggle_3763054","0.0","0.0","0.39038461538461544","Stream Global Services","trikay services"
"dbpedia_4034","Kaggle_3951065","0.0","0.0","0.36288998357963875","Stream Global Services","@ global truck service s.r.l."
"dbpedia_4034","Kaggle_4020457","0.0","0.0","0.4287037037037037","Stream Global Services","global shared services"
"dbpedia_4034","Kaggle_4184544","0.0","0.0","0.39226973684210525","Stream Global Services","proficient global security services ltd"
"dbpedia_4034","Kaggle_4207887","0.0","0.0","0.615","Stream Global Services","attco global services"
"dbpedia_4034","Kaggle_4327421","0.0","0.0","0.35235294117647054","Stream Global Services","chauvel industrial services"
"dbpedia_4034","Kaggle_4333596","0.0","0.0","0.40228690228690234","Stream Global Services","steris animal health services"
"dbpedia_4034","Kaggle_4436545","0.0","0.0","0.3942006269592476","Stream Global Services","global spectrum energy services"
"dbpedia_4034","Kaggle_4449321","0.0","0.0","0.5547226386806596","Stream Global Services","uppercase global services"
"dbpedia_4034","Kaggle_4453993","0.0","0.0","0.395","Stream Global Services","bella group services"
"dbpedia_4034","Kaggle_4481303","0.0","0.0","0.4467592592592593","Stream Global Services","naspro global services private limited"
"dbpedia_4034","Kaggle_4515371","0.0","0.0","0.45961538461538465","Stream Global Services","stellar services inc"
"dbpedia_4034","Kaggle_4532501","0.0","0.0","0.3602150537634409","Stream Global Services","global choice educational services"
"dbpedia_4034","Kaggle_4757678","0.0","0.0","0.3569424964936886","Stream Global Services","global repair services pty ltd"
"dbpedia_4034","Kaggle_4799860","0.0","0.0","0.5477272727272727","Stream Global Services","global services 360"
"dbpedia_4034","Kaggle_4840170","0.0","0.0","0.35428571428571426","Stream Global Services","integral technical services, inc."
"dbpedia_4034","Kaggle_4843910","0.0","0.0","0.4212158808933003","Stream Global Services","global industrial services (rb) limited"
"dbpedia_4034","Kaggle_4849428","0.0","0.0","0.40382081686429516","Stream Global Services","smart real estate services"
"dbpedia_4034","Kaggle_4866219","0.0","0.0","0.3714733542319749","Stream Global Services","global service center srl"
"dbpedia_4034","Kaggle_4870834","0.5909090909090909","0.0","0.6704545454545454","Stream Global Services","ism global services ltd."
"dbpedia_4034","Kaggle_4996299","0.0","0.0","0.6845238095238095","Stream Global Services","km global services"
"dbpedia_4034","Kaggle_5180399","0.0","0.0","0.4363557105492589","Stream Global Services","lightstream professional services, inc."
"dbpedia_4034","Kaggle_5218400","0.0","0.0","0.42428785607196406","Stream Global Services","gd global services private limited"
"dbpedia_4034","Kaggle_5233876","0.0","0.0","0.3915151515151515","Stream Global Services","imc - global mobility services"
"dbpedia_4037","Kaggle_3936464","0.0","0.4090909090909091","0.0","Subaru Corporation","aktor corporation"
"dbpedia_4039","Kaggle_3955845","0.0","0.0","0.6295652173913043","Sui Northern Gas Pipelines Limited","northern pipelines limited"
"dbpedia_4039","Kaggle_4934912","0.0","0.0","0.3860569715142429","Sui Northern Gas Pipelines Limited","northern pixels"
"dbpedia_4040","Kaggle_3718016","0.0","0.0","0.36635944700460826","Sui Southern Gas Company","ugi storage company"
"dbpedia_4040","Kaggle_4305670","0.0","0.0","0.5023510971786833","Sui Southern Gas Company","southern grocery company"
"dbpedia_4040","Kaggle_5178961","0.0","0.0","0.37830687830687826","Sui Southern Gas Company","the shisha company ltd"
"dbpedia_404","Kaggle_4133277","0.0","0.0","0.4732142857142857","Avation","avatek inc."
"dbpedia_4050","Kaggle_3479202","0.0","0.0","0.40535714285714286","Sumitomo Mitsui Construction","tom jones complete construction limited"
"dbpedia_4050","Kaggle_3626068","0.0","0.0","0.3719512195121951","Sumitomo Mitsui Construction","greenwood masonry construction"
"dbpedia_4050","Kaggle_3718034","0.0","0.0","0.4544159544159544","Sumitomo Mitsui Construction","so construction limited"
"dbpedia_4050","Kaggle_3789679","0.0","0.0","0.38228438228438233","Sumitomo Mitsui Construction","modus construction, llc"
"dbpedia_4050","Kaggle_3861589","0.0","0.0","0.34549071618037136","Sumitomo Mitsui Construction","construction union"
"dbpedia_4050","Kaggle_3977684","0.0","0.0","0.41595441595441596","Sumitomo Mitsui Construction","365 construction"
"dbpedia_4050","Kaggle_4019961","0.0","0.0","0.37749287749287747","Sumitomo Mitsui Construction","construction bi"
"dbpedia_4050","Kaggle_4051578","0.0","0.0","0.38341346153846156","Sumitomo Mitsui Construction","sidi construction home"
"dbpedia_4050","Kaggle_4126393","0.0","0.0","0.3728287841191067","Sumitomo Mitsui Construction","sps construction technologies, llc"
"dbpedia_4050","Kaggle_4184619","0.0","0.0","0.40318302387267907","Sumitomo Mitsui Construction","addy construction inc"
"dbpedia_4050","Kaggle_4246156","0.0","0.0","0.4795673076923077","Sumitomo Mitsui Construction","pat smith construction"
"dbpedia_4050","Kaggle_4280585","0.0","0.0","0.35042735042735046","Sumitomo Mitsui Construction","mathers construction team"
"dbpedia_4050","Kaggle_4316241","0.0","0.0","0.38395225464190985","Sumitomo Mitsui Construction","cann constructions"
"dbpedia_4050","Kaggle_4316567","0.0","0.0","0.5102564102564102","Sumitomo Mitsui Construction","tommys construction"
"dbpedia_4050","Kaggle_4647119","0.0","0.0","0.45494505494505494","Sumitomo Mitsui Construction","summit view construction llc"
"dbpedia_4050","Kaggle_4729743","0.0","0.0","0.46945701357466063","Sumitomo Mitsui Construction","steve smith construction"
"dbpedia_4050","Kaggle_4733662","0.0","0.0","0.3817663817663818","Sumitomo Mitsui Construction","ico ingénierie et construction"
"dbpedia_4050","Kaggle_4999841","0.0","0.0","0.3733031674208145","Sumitomo Mitsui Construction","corradi construction group llc"
"dbpedia_4050","Kaggle_5107470","0.0","0.0","0.39205955334987597","Sumitomo Mitsui Construction","kenick constructions"
"dbpedia_4050","Kaggle_5220783","0.0","0.0","0.36305361305361306","Sumitomo Mitsui Construction","cemco construction,inc."
"dbpedia_4051","Kaggle_3525619","0.0","0.0","0.5079185520361991","Sumitomo Mitsui Construction","semitronix construction"
"dbpedia_4051","Kaggle_3626029","0.0","0.0","0.44471153846153844","Sumitomo Mitsui Construction","homerun construction"
"dbpedia_4051","Kaggle_3656677","0.0","0.0","0.48489010989010983","Sumitomo Mitsui Construction","tito construction"
"dbpedia_4051","Kaggle_3816845","0.0","0.0","0.44282744282744285","Sumitomo Mitsui Construction","buck mountain construction"
"dbpedia_4051","Kaggle_3872380","0.0","0.0","0.39672364672364674","Sumitomo Mitsui Construction","ar constructions"
"dbpedia_4051","Kaggle_3896050","0.0","0.0","0.42074592074592077","Sumitomo Mitsui Construction","forthill construction corp"
"dbpedia_4051","Kaggle_4506635","0.0","0.0","0.3854775828460039","Sumitomo Mitsui Construction","mitchell shelton construction co., inc."
"dbpedia_4051","Kaggle_4648462","0.0","0.0","0.49216524216524216","Sumitomo Mitsui Construction","tmi construction"
"dbpedia_4051","Kaggle_4801946","0.0","0.0","0.4305210918114144","Sumitomo Mitsui Construction","mullet construction"
"dbpedia_4051","Kaggle_4932044","0.0","0.0","0.4371101871101871","Sumitomo Mitsui Construction","sullivan trail construction co"
"dbpedia_4051","Kaggle_5067091","0.0","0.0","0.39010989010989017","Sumitomo Mitsui Construction","ray constructions limited"
"dbpedia_4051","Kaggle_5152502","0.0","0.0","0.35859728506787336","Sumitomo Mitsui Construction","innovo construction llc"
"dbpedia_4057","Kaggle_3711684","0.0","0.0","0.3848039215686274","Summit Bank","50 states 50 summits"
"dbpedia_4057","Kaggle_4099151","0.0","0.0","0.41666666666666663","Summit Bank","texata summit"
"dbpedia_4060","Kaggle_5229997","0.0","0.0","0.3547008547008547","Sun Pharma","sunah res"
"dbpedia_4062","Kaggle_3776378","0.0","0.4375","0.5649038461538461","Sun TV Network","geektv network"
"dbpedia_4063","Kaggle_3850356","0.0","0.0","0.4506641366223909","SunComm Technology","quanshun communication technology co., ltd"
"dbpedia_4063","Kaggle_4115881","0.0","0.0","0.36195286195286197","SunComm Technology","shenzhen optichina technology ltd."
"dbpedia_4063","Kaggle_4801944","0.0","0.0","0.4933333333333334","SunComm Technology","sortimat technology"
"dbpedia_4063","Kaggle_4920494","0.0","0.0","0.3869969040247678","SunComm Technology","technology 4 all, inc."
"dbpedia_4063","Kaggle_4962737","0.0","0.0","0.6204481792717087","SunComm Technology","webcom technology"
"dbpedia_4063","Kaggle_5203393","0.0","0.0","0.43831168831168826","SunComm Technology","shenzhen horb technology corp. ltd."
"dbpedia_4065","Kaggle_5229997","0.0","0.0","0.35","Suncor Energy","sunah res"
"dbpedia_4067","Kaggle_3479249","0.28","0.0","0.46352941176470586","Sundance Resources","landmark resources, inc."
"dbpedia_4071","Kaggle_4624527","0.0","0.41379310344827586","0.0","Sunday Communications","wordforce communications"
"dbpedia_4071","Kaggle_4836192","0.0","0.5217391304347826","0.0","Sunday Communications","tdo communications"
"dbpedia_4080","Kaggle_3763058","0.0","0.0","0.5057142857142857","Supermercado De Candido","supermercados koch"
"dbpedia_4080","Kaggle_4075659","0.0","0.0","0.5217113665389528","Supermercado De Candido","supermercados andrade & andrade"
"dbpedia_4082","Kaggle_3919160","0.35714285714285715","0.35714285714285715","0.36038961038961037","SupportSave","mva support"
"dbpedia_4082","Kaggle_4171303","0.0","0.0","0.3995215311004785","SupportSave","anew support services"
"dbpedia_4092","Kaggle_3483290","0.0","0.0","0.3719806763285024","Swedish East India Company","able distributing company, inc."
