"dbpedia_1005","Kaggle_2538262","0.0","0.0","0.4465075154730327","Coca-Cola Bottling Co. Consolidated","lufkin coca cola bottling company"
"dbpedia_4520","Kaggle_3070982","0.0","0.0","0.4408695652173913","Uni-President Enterprises Corporation","doop enterprises"
"dbpedia_4520","Kaggle_3200417","0.0","0.0","0.3870588235294118","Uni-President Enterprises Corporation","north west enterprise sdn bhd"
"dbpedia_4520","Kaggle_3200433","0.0","0.0","0.47101449275362317","Uni-President Enterprises Corporation","career enterprises"
"dbpedia_4520","Kaggle_3318902","0.0","0.0","0.46506211180124224","Uni-President Enterprises Corporation","karasek enterprises"
"dbpedia_4520","Kaggle_3368588","0.0","0.0","0.49184782608695654","Uni-President Enterprises Corporation","enis enterprises"
"dbpedia_4520","Kaggle_3391813","0.0","0.0","0.427536231884058","Uni-President Enterprises Corporation","buckle enterprises"
"dbpedia_4520","Kaggle_3396704","0.0","0.0","0.49782608695652175","Uni-President Enterprises Corporation","e.t. investment enterprise"
"dbpedia_4520","Kaggle_3401651","0.0","0.0","0.3840579710144928","Uni-President Enterprises Corporation","deh enterprises llc"
"dbpedia_4520","Kaggle_3438643","0.0","0.0","0.46187363834422657","Uni-President Enterprises Corporation","global investment enterprises ltd"
"dbpedia_4520","Kaggle_3440365","0.0","0.0","0.48680124223602483","Uni-President Enterprises Corporation","interlude enterprises"
"dbpedia_4520","Kaggle_3442910","0.0","0.0","0.374777183600713","Uni-President Enterprises Corporation","mavagi enterprises, inc. and e.q.u.i.p enterprises"
"dbpedia_4520","Kaggle_3448396","0.0","0.0","0.6095652173913043","Uni-President Enterprises Corporation","presing enterprises"
"dbpedia_4520","Kaggle_3449143","0.0","0.0","0.44950911640953717","Uni-President Enterprises Corporation","streem-line enterprises"
"dbpedia_4520","Kaggle_3456731","0.0","0.0","0.5445134575569359","Uni-President Enterprises Corporation","id enterprises, inc."
"dbpedia_4524","Kaggle_3162862","0.0","0.0","0.4833759590792839","Unicast Company","audio craft company"
"dbpedia_4524","Kaggle_3227062","0.0","0.0","0.39826839826839827","Unicast Company","staffco (r.a. staff company)"
"dbpedia_4524","Kaggle_3329417","0.0","0.0","0.4172932330827067","Unicast Company","parks & company"
"dbpedia_4527","Kaggle_1729982","0.6774193548387096","0.6774193548387096","0.7494239631336406","Unifi (internet service provider)","aya internet service provider"
"dbpedia_4527","Kaggle_1876520","0.0","0.0","0.4098877980364656","Unifi (internet service provider)","opengate technologies, managed services provider"
"dbpedia_4527","Kaggle_1933699","0.0","0.0","0.5315934065934066","Unifi (internet service provider)","acs integrated service provider"
"dbpedia_4527","Kaggle_1972971","0.0","0.0","0.8464285714285715","Unifi (internet service provider)","wi-fi internet service providers"
"dbpedia_4527","Kaggle_2001667","0.0","0.0","0.44353281853281856","Unifi (internet service provider)","futura service provider s.a.u."
"dbpedia_4527","Kaggle_2002264","0.0","0.0","0.4799651567944251","Unifi (internet service provider)","ubik - language service providers"
"dbpedia_4527","Kaggle_2081663","0.0","0.0","0.4353448275862069","Unifi (internet service provider)","wiseit, managed | services | provider"
"dbpedia_4527","Kaggle_2282786","0.0","0.0","0.45903361344537813","Unifi (internet service provider)","zylon internet services"
"dbpedia_4527","Kaggle_2318861","0.43137254901960786","0.0","0.4710054234459742","Unifi (internet service provider)","ispai - internet service providers association of ireland"
"dbpedia_4527","Kaggle_2362225","0.0","0.0","0.5284749034749034","Unifi (internet service provider)","insp : ip net services provider"
"dbpedia_4527","Kaggle_2434847","0.0","0.0","0.45294117647058824","Unifi (internet service provider)","independant consultant and internet services provider"
"dbpedia_4527","Kaggle_2444549","0.0","0.0","0.47753456221198154","Unifi (internet service provider)","net10 internet services inc."
"dbpedia_4527","Kaggle_2465440","0.0","0.0","0.41715727502102606","Unifi (internet service provider)","smseach - bulk sms service provider"
"dbpedia_4527","Kaggle_2483147","0.0","0.0","0.45357142857142857","Unifi (internet service provider)","wizbit internet services ltd."
"dbpedia_4527","Kaggle_2520879","0.0","0.0","0.42693236714975846","Unifi (internet service provider)","c k enterprise (printing services provider )"
"dbpedia_4527","Kaggle_2694759","0.0","0.0","0.581989247311828","Unifi (internet service provider)","internet service provider tanzania"
"dbpedia_4527","Kaggle_2820811","0.0","0.0","0.46138996138996136","Unifi (internet service provider)","mortgage service providers"
"dbpedia_4527","Kaggle_2845771","0.0","0.0","0.44875776397515527","Unifi (internet service provider)","inaspect :: cloud content-service provider"
"dbpedia_4527","Kaggle_2879057","0.0","0.0","0.37889983579638753","Unifi (internet service provider)","rashanadda internet services pvt. ltd."
"dbpedia_4527","Kaggle_2961114","0.0","0.0","0.6446078431372548","Unifi (internet service provider)","intercom s.r.l. - internet service provider"
"dbpedia_4527","Kaggle_3049937","0.0","0.0","0.5743243243243243","Unifi (internet service provider)","telematica internet service provider gmbh"
"dbpedia_4527","Kaggle_3058772","0.0","0.0","0.4391891891891892","Unifi (internet service provider)","expert service providers llc"
"dbpedia_4527","Kaggle_3095865","0.0","0.0","0.7288961038961039","Unifi (internet service provider)","alait internet service provider"
"dbpedia_4527","Kaggle_3097600","0.0","0.0","0.7226166328600405","Unifi (internet service provider)","wicity - internet service provider"
"dbpedia_4527","Kaggle_3216767","0.0","0.0","0.49539170506912444","Unifi (internet service provider)","hro service provider"
"dbpedia_4527","Kaggle_3224600","0.0","0.0","0.6196428571428572","Unifi (internet service provider)","africa-online internet service provider"
"dbpedia_4527","Kaggle_3286825","0.0","0.0","0.44099134539732493","Unifi (internet service provider)","xenter backoffice & serviceprovider"
"dbpedia_4527","Kaggle_3306654","0.0","0.0","0.4442508710801394","Unifi (internet service provider)","clikco internet services méxico"
"dbpedia_4527","Kaggle_3368134","0.0","0.0","0.47098214285714285","Unifi (internet service provider)","provus service provider"
"dbpedia_4528","Kaggle_2868072","0.0","0.0","0.4094551282051282","Unigene Laboratories","huntington mechanical laboratories, inc."
"dbpedia_4528","Kaggle_3008352","0.0","0.0","0.37351443123938877","Unigene Laboratories","dvmax, a division of idexx laboratories, inc."
"dbpedia_4528","Kaggle_3314572","0.0","0.0","0.6773455377574371","Unigene Laboratories","biozene laboratories"
"dbpedia_4537","Kaggle_2068820","0.0","0.0","0.7976190476190477","Unite Students","united students"
"dbpedia_4537","Kaggle_2891605","0.0","0.0","0.5384615384615385","Unite Students","students of"
"dbpedia_4543","Kaggle_2140764","0.0","0.0","0.5103448275862069","United Microelectronics Corporation","futek egyptian micro electronics"
"dbpedia_4543","Kaggle_2483622","0.0","0.0","0.5458333333333334","United Microelectronics Corporation","ipso microelectronics sàrl"
"dbpedia_4543","Kaggle_2663240","0.0","0.0","0.47586206896551725","United Microelectronics Corporation","advico microelectronics (germany)"
"dbpedia_4543","Kaggle_2859818","0.0","0.6578947368421053","0.0","United Microelectronics Corporation","cabot microelectronics corporation"
"dbpedia_4543","Kaggle_3052333","0.0","0.0","0.5554545454545454","United Microelectronics Corporation","microelectronic technologies (met)"
"dbpedia_4543","Kaggle_3178145","0.0","0.0","0.509453781512605","United Microelectronics Corporation","north star micro electronics llc."
"dbpedia_4543","Kaggle_3199748","0.0","0.0","0.5176767676767676","United Microelectronics Corporation","microdis electronics"
"dbpedia_4543","Kaggle_3401640","0.5185185185185185","0.0","0.6228956228956228","United Microelectronics Corporation","xchip microelectronics co., ltd"
"dbpedia_4544","Kaggle_1738937","0.0","0.0","0.5691287878787878","United Parcel Service","united parcel service deutschland inc. & co. ohg"
"dbpedia_4544","Kaggle_2106589","0.0","0.0","0.3908908908908909","United Parcel Service","air unlimited charter services"
"dbpedia_4544","Kaggle_2184802","0.0","0.0","0.8308270676691729","United Parcel Service","united parsel service"
"dbpedia_4544","Kaggle_2722097","0.0","0.0","0.6115384615384616","United Parcel Service","united process service, inc."
"dbpedia_4544","Kaggle_3237551","0.0","0.0","0.3826754385964912","United Parcel Service","brezel services"
"dbpedia_4545","Kaggle_1825032","0.0","0.0","0.3943965517241379","United Security Bancshares","united guard security"
"dbpedia_4546","Kaggle_3254604","0.0","0.0","0.48611111111111116","United Therapeutics","ena therapeutics pty ltd"
"dbpedia_454","Kaggle_2999395","0.0","0.0","0.45833333333333326","BYD Company","eaton industries company"
"dbpedia_4551","Kaggle_1889234","0.0","0.0","0.4551971326164875","Unity Biotechnology","langfang meihua bio-technology co., ltd"
"dbpedia_4551","Kaggle_2673170","0.0","0.0","0.46898263027295284","Unity Biotechnology","unimat automation technology co., ltd"
"dbpedia_4551","Kaggle_2746280","0.0","0.0","0.5446859903381642","Unity Biotechnology","bor biotechnology, a.s."
"dbpedia_4552","Kaggle_2106045","0.0","0.4444444444444444","0.4869281045751634","Universal American","universalxs"
"dbpedia_4552","Kaggle_2254490","0.0","0.0","0.4011437908496732","Universal American","universal sewing supply, latinoamerica"
"dbpedia_4552","Kaggle_2727466","0.0","0.0","0.40078236130867706","Universal American","universidad tecnológica latinoamericana"
"dbpedia_4552","Kaggle_2903148","0.0","0.0","0.4121739130434783","Universal American","american universal supply"
"dbpedia_4552","Kaggle_3032374","0.0","0.0","0.4303405572755418","Universal American","american universal corporation"
"dbpedia_4553","Kaggle_1718504","0.0","0.0","0.48700716845878134","Universal Entertainment","plural conversation | entertainment"
"dbpedia_4553","Kaggle_1895846","0.0","0.0","0.48177339901477834","Universal Entertainment","clever simulation entertainment"
"dbpedia_4553","Kaggle_2008690","0.0","0.0","0.4627791563275434","Universal Entertainment","central entertainment bureau ltd."
"dbpedia_4553","Kaggle_2057780","0.0","0.0","0.38626964433416044","Universal Entertainment","brydge lifestyle & entertainment group llc"
"dbpedia_4553","Kaggle_2068497","0.0","0.0","0.4315151515151515","Universal Entertainment","metropolitan entertainment"
"dbpedia_4553","Kaggle_2111174","0.0","0.0","0.40944272445820434","Universal Entertainment","exce - excessive creative entertainment"
"dbpedia_4553","Kaggle_2139310","0.0","0.0","0.5308555399719495","Universal Entertainment","pati vargas entertainment"
"dbpedia_4553","Kaggle_2140685","0.0","0.0","0.5631313131313131","Universal Entertainment","abyssmal entertainment"
"dbpedia_4553","Kaggle_2151107","0.0","0.0","0.4438990182328191","Universal Entertainment","pilot light entertainment"
"dbpedia_4553","Kaggle_2260505","0.0","0.0","0.4765795206971678","Universal Entertainment","unlocked vision entertainment"
"dbpedia_4553","Kaggle_2270561","0.0","0.0","0.47884012539184956","Universal Entertainment","live ace entertaiment"
"dbpedia_4553","Kaggle_2297576","0.0","0.0","0.4876811594202899","Universal Entertainment","collective entertainment, inc."
"dbpedia_4553","Kaggle_2335488","0.0","0.0","0.5315860215053763","Universal Entertainment","dulie travel and entertainment"
"dbpedia_4553","Kaggle_2339191","0.0","0.0","0.4253472222222222","Universal Entertainment","global entertainment partners"
"dbpedia_4553","Kaggle_2442403","0.0","0.0","0.4293233082706767","Universal Entertainment","river lanes family entertainment center"
"dbpedia_4553","Kaggle_2461222","0.0","0.0","0.46453201970443353","Universal Entertainment","australian global entertainment"
"dbpedia_4553","Kaggle_2628066","0.0","0.0","0.5194805194805195","Universal Entertainment","upstart entertainment"
"dbpedia_4553","Kaggle_2680499","0.0","0.0","0.6896551724137931","Universal Entertainment","universal legends entertainment"
"dbpedia_4553","Kaggle_2709561","0.4166666666666667","0.0","0.5265151515151515","Universal Entertainment","dls entertainment"
"dbpedia_4553","Kaggle_2726885","0.0","0.0","0.49059561128526646","Universal Entertainment","one of a kind entertainment"
"dbpedia_4553","Kaggle_2764601","0.0","0.0","0.5900673400673401","Universal Entertainment","funsters entertainment"
"dbpedia_4553","Kaggle_2846320","0.0","0.0","0.5335483870967741","Universal Entertainment","burning river entertainment group"
"dbpedia_4553","Kaggle_2891947","0.0","0.0","0.5636363636363637","Universal Entertainment","ides entertainment"
"dbpedia_4553","Kaggle_2896408","0.0","0.0","0.4034843205574913","Universal Entertainment","infibeam digital entertainment private limited"
"dbpedia_4553","Kaggle_2934193","0.0","0.0","0.375400641025641","Universal Entertainment","innovative entertainment solutions"
"dbpedia_4553","Kaggle_2966263","0.0","0.0","0.4012903225806451","Universal Entertainment","ladeda entertainment + events"
"dbpedia_4553","Kaggle_2994150","0.0","0.0","0.49151515151515146","Universal Entertainment","sonic village entertainment"
"dbpedia_4553","Kaggle_3141753","0.0","0.0","0.564935064935065","Universal Entertainment","chimera entertainment"
"dbpedia_4553","Kaggle_3200432","0.0","0.0","0.5260942760942762","Universal Entertainment","voiced entertainment"
"dbpedia_4553","Kaggle_3200477","0.0","0.0","0.5335497835497836","Universal Entertainment","m3 entertainment"
"dbpedia_4553","Kaggle_3248135","0.0","0.0","0.454868154158215","Universal Entertainment","exclusive events and entertainments"
"dbpedia_4553","Kaggle_3293193","0.0","0.0","0.5360501567398119","Universal Entertainment","firestar entertainment group"
"dbpedia_4553","Kaggle_3318923","0.0","0.0","0.558300395256917","Universal Entertainment","i am entertainment"
"dbpedia_4553","Kaggle_3331192","0.0","0.0","0.3986013986013986","Universal Entertainment","carnival films entertainment private limited"
"dbpedia_4553","Kaggle_3346894","0.0","0.0","0.47151515151515155","Universal Entertainment","marine street entertainment"
"dbpedia_4553","Kaggle_3412016","0.0","0.0","0.5128458498023715","Universal Entertainment","bg entertainment"
"dbpedia_4553","Kaggle_3451831","0.0","0.0","0.4412878787878788","Universal Entertainment","e entertaiment"
"dbpedia_4554","Kaggle_1922825","0.0","0.0","0.40835777126099704","Universal Mobile Systems","interactive systems, inc"
"dbpedia_4554","Kaggle_2106045","0.0","0.0","0.40118577075098816","Universal Mobile Systems","universalxs"
"dbpedia_4554","Kaggle_2106323","0.0","0.0","0.6326836581709145","Universal Mobile Systems","universal medical systems inc"
"dbpedia_4554","Kaggle_2149983","0.4230769230769231","0.0","0.506993006993007","Universal Mobile Systems","coxx mobile systems"
"dbpedia_4555","Kaggle_2575988","0.95","0.8214285714285714","0.9511904761904761","Uranium Participation Corporation","uranium participation corp (u)"
"dbpedia_4558","Kaggle_2014187","0.0","0.0","0.4407114624505929","Urstadt Biddle Properties","realtylease properties"
"dbpedia_4558","Kaggle_2031438","0.0","0.0","0.38913043478260867","Urstadt Biddle Properties","five star properties limited"
"dbpedia_4558","Kaggle_2264511","0.0","0.0","0.44534412955465585","Urstadt Biddle Properties","prestant singular properties"
"dbpedia_4558","Kaggle_2461511","0.0","0.0","0.39297658862876256","Urstadt Biddle Properties","jes properties inc"
"dbpedia_4558","Kaggle_2525608","0.0","0.0","0.40382081686429516","Urstadt Biddle Properties","murcia golf properties limited"
"dbpedia_4558","Kaggle_2846446","0.0","0.0","0.45140664961636834","Urstadt Biddle Properties","coastal breeze properties"
